model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
aggregate_risk,2026105420,3,2,-18.0,4.0,0,0,1,10,0,0,0,0.0,40,2.354668185580522,2.9012701706960793,4.933222662657499,0,80
aggregate_risk,2026105421,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.05263157894736842,38,2.2821585206609023,2.5818566558882594,2.732026856392622,0,76
aggregate_risk,2026105421,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.022222222222222223,45,2.276869573526912,2.6598915457725525,2.6942999102175236,0,90
aggregate_risk,2026105421,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.022222222222222223,45,2.2374110813770027,2.698400616645813,2.763420809060335,0,90
aggregate_risk,2026105421,3,3,37.0,1.0,1,0,0,0,0,0,0,0.06666666666666667,45,2.1975506407519183,2.495219185948372,2.683037891983986,0,90
aggregate_risk,2026105422,0,1,66.0,1.0,1,1,0,0,0,0,0,0.0,66,2.3653225719251414,2.922657527960837,3.0639339238405228,0,131
aggregate_risk,2026105422,1,1,-26.0,3.0,0,0,0,0,0,0,0,0.015384615384615385,65,2.259371143120986,2.6231303811073303,2.6799929328262806,0,131
aggregate_risk,2026105422,2,1,0.0,2.5,0,0,0,0,0,1,0,0.0,86,2.2820117396064274,2.7711096918210387,2.7984939515590668,0,172
aggregate_risk,2026105422,3,1,-18.0,4.0,0,0,1,10,0,0,0,0.041666666666666664,72,2.2733846821615264,2.6934359688311815,3.1281812116503716,0,144
aggregate_risk,2026105423,0,3,33.0,1.0,1,0,0,0,0,0,0,0.047619047619047616,42,2.322706560205136,2.773985848762095,2.79336329549551,0,85
aggregate_risk,2026105423,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,42,2.3365639416234836,2.914455207064748,3.002011217176914,0,85
aggregate_risk,2026105423,2,3,48.0,1.0,1,1,0,0,0,0,0,0.047619047619047616,42,2.2689049642178274,2.7580019552260633,2.7725808322429657,0,82
aggregate_risk,2026105423,3,3,42.0,1.0,1,0,0,0,0,0,0,0.06896551724137931,29,2.226638093847653,2.653115801513195,2.70107202231884,0,58
aggregate_risk,2026105424,0,1,108.0,1.0,1,1,0,0,0,0,0,0.0,63,2.331458091262787,2.7509545907378197,2.7962210588157177,0,125
aggregate_risk,2026105424,1,1,0.0,2.5,0,0,0,0,0,1,0,0.02564102564102564,78,2.2561897177440233,2.624551439657807,2.751160878688097,0,157
aggregate_risk,2026105424,2,1,53.0,1.0,1,0,0,0,0,0,0,0.02666666666666667,75,2.2893880493938923,2.808157540857792,2.854794729501009,0,151
aggregate_risk,2026105424,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.04,75,2.279420718550682,2.4851427413523197,7.257645949721336,0,151
aggregate_risk,2026105425,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,59,2.34271343639594,2.8173386119306087,2.846301067620516,0,118
aggregate_risk,2026105425,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,59,2.335305380934881,2.8777308762073517,2.9356698505580425,0,118
aggregate_risk,2026105425,2,3,-36.0,4.0,0,0,1,28,0,0,0,0.0,59,2.269008859865746,2.672067377716303,2.706296741962433,0,118
aggregate_risk,2026105425,3,3,52.0,1.0,1,0,0,0,0,0,0,0.0,59,2.2687148697421713,2.7523676864802837,2.85107409581542,0,118
aggregate_risk,2026105426,0,1,51.0,1.0,1,1,0,0,0,0,0,0.03225806451612903,62,2.289022717084135,2.5848745135590434,2.72587314248085,0,123
aggregate_risk,2026105426,1,1,54.0,1.0,1,1,0,0,0,0,0,0.01694915254237288,59,2.3043612333930144,2.7978096157312393,2.835735213011503,0,117
aggregate_risk,2026105426,2,1,-16.0,4.0,0,0,1,8,0,0,0,0.0625,48,2.2539274456600347,2.731243707239628,2.810924779623747,0,96
aggregate_risk,2026105426,3,1,-17.0,3.0,0,0,0,0,0,0,0,0.01639344262295082,61,2.465924622155115,2.740885131061077,6.7755477502942085,0,123
aggregate_risk,2026105427,0,0,-8.0,2.5,0,0,0,0,0,0,0,0.0,34,2.365639803054578,2.7989740017801523,3.2027466222643852,0,68
aggregate_risk,2026105427,1,0,-8.0,2.5,0,0,0,0,0,0,0,0.029411764705882353,34,2.3152295034378767,2.718857233412564,3.6209719255566597,0,68
aggregate_risk,2026105427,2,0,10.0,2.0,0,0,0,0,0,0,0,0.05084745762711865,59,2.2498111761475013,2.687455015257001,3.1854072585701942,1,119
aggregate_risk,2026105427,3,0,32.0,1.0,1,0,0,0,0,0,0,0.029411764705882353,34,2.3581791696522165,2.7976475656032562,5.313888657838106,0,68
aggregate_risk,2026105428,0,3,-22.0,3.0,0,0,0,0,0,0,0,0.016129032258064516,62,2.3636798103970866,2.817479078657925,2.9740501195192337,0,125
aggregate_risk,2026105428,1,3,-18.0,3.0,0,0,0,0,0,0,0,0.0,58,2.374827765442174,2.775040897540748,7.295056711882353,0,117
aggregate_risk,2026105428,2,3,54.0,1.0,1,1,0,0,0,0,0,0.01694915254237288,59,2.374801958390212,2.826884528622031,7.284244056791067,0,117
aggregate_risk,2026105428,3,3,-22.0,3.0,0,0,0,0,0,0,0,0.0,62,2.3911501461219404,2.8982705902308226,6.370619870722294,0,125
aggregate_risk,2026105429,0,2,0.0,2.5,0,0,0,0,0,1,0,0.024096385542168676,83,2.337309430880719,2.7431408874690533,2.9672300443053246,0,166
aggregate_risk,2026105429,1,2,-20.0,3.0,0,0,0,0,0,0,0,0.036585365853658534,82,2.2469869326436664,2.5409090565517545,2.647628076374531,0,165
aggregate_risk,2026105429,2,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,65,2.322063953257524,2.9325686395168304,2.9684677720069885,0,130
aggregate_risk,2026105429,3,2,63.0,1.0,1,1,0,0,0,0,0,0.0,78,2.450565210519693,3.159732487983998,4.0556900203228,0,155
aggregate_risk,2026105430,0,1,-19.0,3.0,0,0,0,0,0,0,0,0.0,77,2.3650415967424196,2.819347847253084,2.8535849414765835,0,155
