model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
candidate,20260869,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.019230769230769232,52,2.331518281537753,2.8647765517234802,3.022601827979088,0,104
candidate,20260869,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.02857142857142857,70,2.3311512810843333,3.0132687650620937,3.1862687319517136,0,140
candidate,20260869,3,3,0.0,2.5,0,0,0,0,0,1,1,0.011627906976744186,86,2.393158174358135,3.152061253786087,3.2687578350305557,0,172
candidate,20260870,0,2,-21.0,3.0,0,0,0,0,0,0,0,0.02,50,2.3914921656250954,2.912746462970972,2.9551684856414795,0,101
candidate,20260870,1,2,36.0,1.0,1,0,0,0,0,0,0,0.0,60,2.406118127206961,2.9928828589618206,3.0332468450069427,0,120
candidate,20260870,2,2,63.0,1.0,1,1,0,0,0,0,0,0.02127659574468085,47,2.352752425569169,2.858950011432171,2.9049403965473175,0,93
candidate,20260870,3,2,-16.0,4.0,0,0,1,8,0,0,0,0.0,20,2.3268956691026688,2.904728800058365,2.9161740094423294,0,40
candidate,20260871,0,1,33.0,1.0,1,0,0,0,0,0,0,0.024390243902439025,82,2.3404727576345934,2.6877064257860184,2.9263924807310104,0,165
candidate,20260871,1,1,0.0,2.5,0,0,0,0,0,1,1,0.023255813953488372,86,2.3411104975398196,2.8641982935369015,2.9039736837148666,0,171
candidate,20260871,2,1,0.0,2.5,0,0,0,0,0,1,0,0.011627906976744186,86,2.34571467478608,2.9703439213335514,3.0476879328489304,0,174
candidate,20260871,3,1,0.0,2.5,0,0,0,0,0,1,1,0.0,88,2.3653912146321754,2.987106703221798,3.0502714216709137,0,177
candidate,20260872,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.06382978723404255,47,2.3619204442551793,2.982570417225361,3.007756546139717,0,95
